execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 16.6784735   50.96830251  88.57997481  78.48605776  -5.88832466
  40.50114813 -12.34085654  62.20015459  69.72238119  43.51871037]",1400.0805371440697,36850
11,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-16.49947658  46.97596469  92.82938265  78.65195063   6.546878
  43.91124093 -27.58201552  78.39661052  73.19155149  56.07317424]",1400.1812585001633,35727
12,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  8.37141421  37.9828001   92.31583992  68.88358004   8.38209239
  46.85709702 -22.07323215  61.03867619  68.34120224  30.7305034 ]",1400.1111712268355,38858
13,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.17991152  23.61330243  67.6028049   84.16681597   6.41413649
  38.39933264 -23.47854367  64.20535059  68.7196295   42.06849624]",1400.2359328695152,37406
14,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  2.6607181   44.12615075  67.67901686  75.53963351  -0.16009987
  56.63335118 -24.80675152  61.18257463  83.25194969  35.51922229]",1400.1707341861954,37202
15,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 17.6021385   42.8758857   77.40193437  64.36649596   4.43645345
  39.89164608 -26.93141207  95.87759333  79.65798121  47.00114331]",1400.163514374375,38745
16,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  5.06046591  58.92046312  94.55249851  74.0628729   -5.22465957
  50.91264274 -20.45779973  71.10355814  68.98378569  45.73042889]",1400.0894953955303,36186
17,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  9.47420321  63.59422298  84.03628144  65.98757587   0.82151981
  45.09561303 -17.80387154  65.14590428  77.54333784  48.60036028]",1400.1026384685465,39408
18,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.8207915   40.84722251  72.84392385  67.71661772   0.45848526
  21.65564025 -14.35601187  74.19477819  89.21071242  32.01527953]",1400.1723554666355,38465
19,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.33867242  38.08006619  78.31797073  92.45998009   0.38969428
  25.68533021 -17.68663513  82.50685318  78.64464552  41.12795396]",1400.1523520692494,39002
20,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -0.90830274  54.27516234  80.92680483  72.77892185   0.93344535
  51.66932419 -29.07545815  68.98327916  65.61523508  37.66952059]",1400.1154782491158,40023
21,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-10.17691522  39.26213864  90.0749433   87.33540755   7.02089734
  43.92331976 -17.81995395  89.20875469  77.57205533  50.1315722 ]",1400.1690437033942,38719
22,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  3.1268659   59.5214458   73.9043772   79.77935139  -4.83816003
  53.03089651 -15.32861599  76.4929454   88.46771604  51.11128811]",1400.143737720648,35475
23,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -0.34496659  57.71233254  87.19193319  73.91889471  -7.08369196
  29.78614432 -21.73917804  87.09324575  89.58491035  52.42900838]",1400.1511587648308,38449
24,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  9.03689973  44.36681367  98.15456997  70.98039256   8.04316252
  30.2981323  -29.5308362   77.17626984  68.56997793  49.546427  ]",1400.0922300403531,38319
25,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 11.59293968  41.13923564  93.89412708  81.17367545   2.89786666
  42.09977125 -19.71710311  91.3916513   77.12313392  38.79418797]",1400.0800680558457,36514
26,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  3.8556018   39.29049768  72.71567539  92.03068005  -8.61695836
  39.55670305 -13.14152542  73.28680148  79.56164887  38.95695682]",1400.1584174275176,37552
27,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 10.56744488  55.05103978  90.25772163  66.40496661   3.32993169
  31.49272458 -26.38871504  78.32554802  67.03268612  59.57043165]",1400.1200198296644,35941
28,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[11.67367395 42.325353   99.82951856 69.89954083 -8.60479916 36.60338543
 -8.93735133 67.87854556 75.36281338 57.116529  ]",1400.1933348150508,34658
29,f14,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -4.87101771  61.65558288  73.06162294  71.44472858   4.15059298
  43.12749762 -25.0189314   74.82472092  69.93121989  39.53749752]",1400.125719567642,38614
