execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
18,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[100.68841176  94.02489484  59.19056518 -12.48566005 -33.19087585
 -62.89840461  17.92795205 -46.66963781  10.44937716 -63.34647714
   7.15160253  34.20446027   7.02174944  68.26421554   2.456169
  78.99378034 -45.01260534 -50.40711006 -15.70733842  -8.22448053
  34.24429808  29.84291041 -21.47012944 -22.14236637 120.05920526
  49.89827302  30.45144025  77.45762721 -41.03915461 -76.22869692]",605.5676254019346,93937
19,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -47.29327157  -18.70993751   59.19056518  -43.37928835   -6.04272266
   69.26417875  -57.03323212  -65.89590903  -14.28613034   67.22815461
    1.15229338  -56.49176861    7.02174978   26.12575272  -45.75618695
   67.6283668   -37.6091618   -28.02834723  -67.44701566   28.03628679
  -65.32668333  107.43478381  -21.80761359  -80.97245935   -7.44937393
   54.40186388  120.20261212  150.13343818   64.55075978 -135.97795309]",607.7199805067061,101689
20,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-39.39206898 -56.35702623  59.19056529 -39.76503263  45.60059956
 -70.12578999  73.27666374  23.34201948  -2.06148534 -43.47928513
   8.58632905 -46.77511224   7.02174944  37.25868558  24.53668043
  78.39864514 -44.55183005 -62.81132708 -61.86447579 -54.82261499
 -13.9283721   21.999256   -21.14754859  41.37901322 -25.85342835
 -26.5689071  -89.59441019 -93.33018399  -7.0175762   -4.77721772]",610.4314964044065,101008
21,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  51.65482329  -94.75583254   59.19056518  -40.88363684  -30.67123352
  -63.37655811   66.518569     15.45057021  -15.88122138  -10.00962274
   91.55622909   22.75878861    7.02174944   37.10544325    0.84203463
  229.55341715 -145.8892344   -55.59343903  -56.78292822   53.9518025
  -18.8659681    -8.24595573  -27.15665768   41.95927168  -68.18293209
   40.92640204 -123.81118508   76.33921858  -48.19894989  -65.88432754]",605.2840944300381,93805
22,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 11.37474628  75.29976177  59.19056518  83.23635479  18.86071774
 -63.59505962 -63.72404627 -25.14610205 -33.14027943  95.47853099
   7.1612737    6.02015473   7.02174944  27.49535007   4.03163115
  79.01775239 -45.02905619 -91.27152582   3.86021323  -6.02198685
  14.35002823  34.12078147 -21.4715876   37.69442403 113.23484192
  23.14782668  -0.93265311 -30.05668414  10.57044544 -54.21459587]",606.6787829729358,96510
23,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -59.91649936  -39.60479041   59.19282319  -14.96073339  -22.16682962
  -57.73846974   94.62072036   20.94254014   -3.39611571   47.55547088
  -76.26442381   33.14828689    7.02175623   73.34961179   -6.05869792
  -71.14273012   55.6180654   -88.95797384  -69.65548413 -129.11647413
  -43.20336643  -41.32890242  -15.67129492   34.19867798  -86.94109457
   42.04848138 -164.08169393   72.45731819  -57.84860386   65.42733277]",606.8932939407761,95728
24,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-113.3517759   -48.18926725   58.58885836   97.72745942   80.65504745
  -41.42296161   92.39132179 -106.76388438  -87.19513249   86.81323732
  -26.12973599 -147.22856125  207.02085154   96.27871295   20.05924923
  110.23396375  -37.20325754  119.12792916   15.11203056   24.75123709
  -52.61868806 -102.55551219  173.09463437 -117.39619456   70.29279505
  -59.21402829 -108.29366069  -89.97766499  -68.48715182  -36.60106078]",605.5736086594102,93891
25,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 8.36408879e+01 -1.39376848e+02  5.91905652e+01  1.27390583e+01
  9.29513767e+01  4.56554718e+01  9.70196086e+01 -5.79302732e+01
  1.00728565e+01 -7.23834463e+01  1.86414243e+02  2.87800515e+01
  7.02174944e+00  5.96802276e+00  1.28481428e+02  1.63696399e+01
  4.44543095e+00 -1.75738676e+01 -1.63962056e+02 -5.71426153e+01
  9.64311950e-02  1.03299283e+02  1.72707840e+01  1.25299525e+01
 -1.26029229e+02  9.44084611e+01 -3.97831426e+01 -1.04853851e+02
  1.20982267e+01 -4.73336234e+01]",608.1574998288594,100089
26,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  94.60781084 -114.32204372   59.19052801  -13.22641408   46.24873836
  -69.8251629  -105.13876684  127.49387136  -10.90022618    1.87422134
    7.15270229   -3.3399893     7.02174933   24.50939365   -1.31193672
   79.14719051  -44.78756899   16.31402686  133.63177897   23.33813588
  128.61769088 -104.25040705  -21.50357205  232.16814927   73.29883662
   15.61762124   93.08381686  -83.63127643   38.71404269  -88.63381339]",606.1329544545057,95841
27,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -60.67175639  -97.95238752   59.19056672   75.36393279  -86.18624606
  176.8194385  -141.91354922   -4.20022356  -58.10924705  -20.95291724
    6.97036855   21.78597646    7.02174944  -72.24799307 -134.08312411
   77.26662684  -46.79375516   34.26741816  -11.93627643   44.00780088
  -90.4165971     2.44907226  -21.15224546  -58.59093375  -72.73524128
   24.04509683  -99.27146351   63.8864351   -19.32942011   61.00399694]",605.7392788434489,84407
28,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.66894312   6.92623244  59.19019119 -23.58969792 -12.71504513
 -50.77106318  43.26707756  68.30439577  -8.74047747  22.09578346
 -76.37612898 -21.58267291   7.0217665  -15.95485198   7.61965982
 -71.49109644  56.75045836  31.84410246  -0.72486821 -56.30624075
 -11.24807189  19.65556679 -16.25400942 -12.79459576 -23.4637475
  18.28145628  68.68831197  74.23859184 -86.49945397 -57.1612542 ]",606.4559637108749,99506
29,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 134.50043619   55.58937966   59.19056518   94.37063473   18.25281281
   43.85987865 -107.95854794  112.70570169   90.27851538  -70.27697434
  -48.93692395   53.46223866    7.02174944   11.69129205  133.51765121
  -22.20021191   22.81111819   30.97336141    8.80393777  -90.10070077
  -23.82116022   12.83996678  -17.53841297   57.79930273   10.51239342
  124.71891984  -38.2864917    46.81439152  -89.74457273  105.52836657]",608.9222228268435,100738
