execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
18,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -68.78978758  127.66037533   59.19056518  -28.28315628 -140.81024634
   36.0689043   -53.42249397  -10.1813097    10.50435274   41.14309353
   35.02537571   40.09892982    7.02174944  -45.40838467  -79.47871734
  129.27359707  -78.71163491   75.36475445   16.94183252   45.89148284
  -88.3318409   -29.02011726  -23.42268583 -100.20184206  -96.19915453
   55.42410563   46.80107848  -14.68097215 -103.41277548  -27.50244338]",607.3200122828868,92269
19,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 1.23448824e+00  6.17333701e+01  5.91905652e+01 -1.02779482e+01
  8.59318626e+01  6.57961968e+01 -8.91488810e+01 -9.03387260e-02
 -3.41282802e+01  8.67091130e+01  7.15651916e+00 -3.37639805e+01
  7.02173654e+00 -3.94705108e+01 -5.22933898e+01  7.89920641e+01
 -4.50111657e+01  5.39162689e+01 -1.84875183e+01 -6.78732097e+01
 -7.63227315e+01 -7.17133764e+00 -2.14689940e+01 -1.07264440e+02
  2.39995740e+01 -1.55956866e+01 -1.08230820e+00 -5.02679913e+00
  1.30581474e+02 -6.15670826e+01]",606.7574080246544,93945
20,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-34.47018294  83.66405675  59.19056518 -57.12203343  42.7323355
 -61.84178048 -94.5784328  -12.95458965 -16.6113968   37.87321522
  21.86069935 -11.37330565   7.02174944 -32.43085562  10.47501212
  73.32006623 -41.50428702  80.31201469 -28.65343414 -13.49849458
 -56.37612587  29.33546831 -18.18323301 -88.8659856  124.4472714
   3.26100908 -27.24404301 -81.17729039  32.42634123 152.87902444]",610.109728269883,106706
21,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -98.02051718   56.54906509   59.19056552  -16.84363015   66.21028889
 -108.77503876  -84.42426548  -63.19206221    2.42812748   74.8956337
 -138.13476586  -16.77053411    7.02174946  131.21364191   20.38844861
  -47.02072147   42.76179381  133.78689828   91.43709047 -104.89039884
   41.57253922  118.36527928  -29.61715008  -46.59485575   78.81630107
   -3.17193114   34.71720019  -49.96854645   66.68145117   73.77284022]",610.8725831527883,99565
22,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.86670363   85.14438123 -140.80852935   41.00958779   90.71951188
  102.65265535   95.42615236   35.18264169 -123.62414582   28.30197749
  -76.46751443  -89.40804504    6.42004213   79.07460213  138.11463431
  -70.94100732   57.44541269   49.865238     58.47747864  217.61369861
 -106.03608716  -78.4829434   -15.81176166   -7.56598326   94.87266605
   42.83514665  -35.35763237   76.32581032 -163.19917321  156.40767444]",608.8395668460731,104184
23,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 7.31639787e+01  3.08952759e+01  5.91906590e+01 -1.04946028e+01
 -1.26187546e+02 -1.27129127e+02 -1.02893718e+00 -2.02008983e-02
 -2.06031770e+01 -2.34878373e+01 -2.73769737e+01  1.40465648e+02
  7.01836269e+00  1.29793451e+01  1.86246428e+02 -4.42650999e+01
  1.82218157e+01  5.13998526e+01  4.50525969e+01 -1.10010920e+02
  1.95726648e+01 -3.06803351e+01 -1.47171342e+02 -6.22358856e+01
 -5.23119419e+01 -6.48118287e+01  1.62255940e+01 -1.77449465e+01
 -1.40330977e+02  2.26673662e+01]",612.6651252969297,106335
24,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -51.81343697  110.13413829   59.19056518  -37.95983431   -9.4481227
  -77.73826064  -43.51551244  -80.15371398    8.86839241  -82.78630345
  186.09025346   27.18645459    7.02174789   17.25559015  -10.47484599
   15.62937614    4.61111677  -19.72960906  -47.09917737   24.36445851
  -69.83924697 -102.16733888   17.32757353  -78.03840375   70.08587001
   76.31970542 -158.34272492   66.0391403   -71.87332805   70.21476139]",609.1668176402299,101090
25,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-10.12500625 147.63903397  59.19508119 -21.05567929 -42.68375566
 -80.66372187 -29.95635392  16.94507389  24.63685065  -8.13100932
 -82.6245408   68.34924118   7.02175855  78.03019743  16.65907492
 -79.89425383  68.32390117 105.66959108  19.24068996  29.79261052
   1.48702037 108.44150406 -16.14602441   2.61071559  -4.35995384
  59.15338182 -19.28923162  86.86778369  -4.97813619  53.19867446]",609.6123144848092,103135
26,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -18.96311398   79.10867731 -140.80853382   19.03993625  -22.02865918
  -18.49927091  -27.82398866  105.3909753   -64.30738138  -90.8877882
  -76.41245515  -90.75233658    6.42004263   29.08352832 -175.5836481
  -71.89445538   56.07434828 -139.08580364   37.74978603  -72.83143466
  -46.74793257  -14.48243163  -15.87623643  128.44363061   30.24917186
  -90.45086295   15.17574715  183.77353841   39.41206729   55.13518225]",607.8396298841435,97442
27,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -79.25578857    8.53377777   59.79227094    9.67571209  -46.2548177
  -42.60554123 -128.13239259  -81.18684162  -28.64398114   58.37077188
  102.89453653   30.59286283 -192.97734543  -65.12918705   99.13476282
 -242.15014301  -53.31114292  -64.02714988  -52.07362063  -70.15847167
   99.75030419   -8.94863026   46.80405513   82.81624564   21.54727849
 -129.97061651  -82.2857438   -80.76207435   76.54212373 -108.26944703]",609.529211286911,99265
28,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-2.20403510e+02 -1.56985796e+01  5.91905677e+01 -5.06802392e-01
  1.05330088e+02 -7.05247695e+01 -2.97823526e+00  7.39409792e+00
 -6.17774877e-05  1.32534210e+01  7.15459720e+00 -2.73688920e+01
  7.02170350e+00  7.45630465e-01 -7.27662720e-01  7.89927060e+01
 -4.50117379e+01  3.91200850e+01  4.59848150e+01  1.24351891e+00
  3.20076307e+01  4.50878801e+01 -2.14695586e+01 -7.97719896e+01
 -9.52686810e+01 -1.86120577e+01  1.28765270e+02 -2.30112251e+02
  1.24714346e+02  1.81272655e+02]",609.307606991489,103474
29,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  28.31078995   12.87587268   59.19056208  -79.01683455  -63.86363039
  -77.1478513    63.29659628  -54.95224826 -219.55214204   11.8105205
  -14.52256211 -107.71140283    7.0217496    55.98214267   31.20986152
   39.88563372  -18.80096161  105.07382951   94.46028217  -41.75479948
  -32.4362268    46.55585932  -19.95022673   59.83077204  -66.86369909
  117.11893183   57.63798839  -83.22039044  129.20036403  -38.13408438]",609.9602134037433,99264
