execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
11,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.01274542  52.76591896  85.56918178  89.57327401  -4.73979366
  40.44858646 -18.1493758   77.46987734  74.59220283  47.29066092]",1400.042898356242,24631
12,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 15.11490197  42.02681757  90.07455105  73.16909673   6.74142589
  39.75039109 -15.41952228  64.62744336  89.08339181  34.35299305]",1400.0813665606809,25627
13,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 17.89237412  34.47090062  89.20489663  81.58153295   6.69325926
  44.26560892 -16.1695027   85.03821502  69.39820636  53.99933477]",1400.1230819572486,27579
14,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  2.67584341  44.39533555  79.02649128  89.91003849   4.73187134
  32.97523644 -20.09091086  90.52296043  70.99149139  45.77575925]",1400.1031781531358,27862
15,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.52066813  37.07147095  82.73041422  89.7964367    8.71644007
  40.59062989 -24.51508616  63.39152973  75.13068887  48.87950053]",1400.0595375292617,28290
16,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 11.0440722   34.51873001  99.92479028  75.39965383   7.76664771
  48.48861488 -21.21283952  78.48336802  68.82660829  39.41580016]",1400.1015577136934,28872
17,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -2.20797791  47.53326104  84.96979571  92.20405555   5.75178083
  33.11362272 -18.81981238  68.38370038  80.67597953  56.56264125]",1400.0984547757812,29030
18,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 11.01509005  34.41055445  97.90618823  75.49904629  12.18757243
  36.06934681 -15.17454683  69.96293461  81.58030512  43.57178131]",1400.1070228915828,27498
19,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  8.0232736   45.44935863  82.46607965  87.17108773  -0.54389998
  42.10216832 -16.96719479  54.93676458  88.15586774  50.5098943 ]",1400.102556416451,27236
20,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  2.27683446  45.93029446  96.42720904  84.03943441  -1.62488727
  54.40087894 -20.2949159   78.45109516  86.23048022  43.99510439]",1400.098712380101,26916
21,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  3.23570806  54.63946488  84.29215299  85.00721188   4.04461265
  39.82884229 -16.77351485  60.98601061  82.03995685  43.77704412]",1400.0607220389356,28604
22,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  9.13728016  51.1966277   99.91631886  66.03175962   6.61098144
  29.04136215 -20.21577238  75.95855191  83.6560558   47.83959984]",1400.0945470402512,28228
23,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 17.78329415  47.73805479  81.87582751  67.29026709   9.11649755
  33.1943639  -12.05291135  72.57001836  76.87826232  46.34556946]",1400.120014691787,28253
24,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.02251931  45.73700286  82.21276361  93.089282    -6.12911157
  42.06540292 -17.86751729  72.21807377  75.01029969  50.55565586]",1400.0798072200623,27642
25,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.04377743  46.43092493  89.1090782   68.27801846  13.90370827
  33.35426437 -20.69627718  63.5857564   85.42831606  46.40460363]",1400.0908002673098,27561
26,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-13.24110607  39.08271639  78.46842717  73.73197285   5.71103908
  29.46206083 -12.55606041  67.26807908  73.50602809  29.23787427]",1400.2187657694426,25839
27,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  8.20781807  44.93723977  77.38510125  87.05558726  -2.4601385
  29.03576671 -10.67732416  73.57009071  91.82730034  53.80196078]",1400.1458919239751,27328
28,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  3.20088844  38.84418639  86.40559515  83.83476235  -1.35034899
  40.46605547 -12.90024162  64.80203977  99.53331717  53.98013661]",1400.1761549863768,27642
29,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  2.52637094  47.04058708  88.13301308  83.41445728  -2.7285189
  47.4934775  -24.83633424  65.54646935  68.70899117  34.39673261]",1400.0790813674248,26427
