execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.38811421 -32.88346798  40.65690729  11.88066755 -49.84346484
  79.91662046 -48.86513865   5.06331779  15.81752352  87.56811395
  70.23063628 -67.74237519  30.5629525   78.38311801  77.29926589
  25.54989163   5.64144105  -4.8591585   35.53604357  86.77386106
  44.31865902  38.4418444  -46.91493874 -57.26210069  48.3019268
 -17.66588185 -29.60620743   8.58060059  -7.86686814  48.08681469]",1027.4780777831106,217630
11,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  1.56388736 -50.29609516  20.25337279 -25.90233598 -63.92688568
  67.00752467 -78.02109164   9.17400309  33.83548705  42.24680355
  68.36434721 -69.27943453  47.27212173  58.98578437  65.52210377
 -36.29733471  -5.74479871   9.71075235  25.22103123   0.26501767
  25.1910298  -24.57806544 -30.02135461 -48.69266904  24.09954301
 -61.12521267  10.77534186  60.90720808   7.25685112 -15.280759  ]",964.6722378638062,153584
12,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 15.18833188 -76.3074104   57.03405665 -29.19802594 -44.76053515
   4.25199671 -20.1427399    9.638869    36.23568553  25.72112389
  74.65702964 -42.51775492  30.86487665  14.78108366  87.54611025
 -20.79532404 -43.50252852 -26.95311171  10.75237715  13.9786812
  50.19008573  -8.42290751 -26.60038638 -57.56272059  58.47415274
 -78.5325676  -81.29318036  13.16315513 -57.00547653  35.74290497]",965.667217117614,160757
13,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  15.51659431 -120.51903664   21.00271403  -66.5761471  -119.04099371
  -20.10781127  -52.53240607   29.5520102    -1.92794731   27.00951961
   29.5250884   -38.96693287   86.98166553   74.93114025   63.88792937
  -72.31530499   14.0424878   -37.68080843   86.22891992   22.98943216
   53.63575568   27.1111521    -6.62477235  -56.50525291   19.23176343
  -33.93345044  -21.01265567   21.08409497    5.56979107   16.74387687]",1004.421858283672,213246
14,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 21.74024651 -76.3315294   36.03337763 -78.40377885 -96.14449883
  11.46710135   9.57049804   2.04362772  65.50935509  -0.45022101
  77.7802818  -54.11510018  10.89266173 102.82391237  73.71449305
 -96.95482349  -3.20015499 -74.74205888  71.64772365 -30.34465048
  74.108122   -49.73030399 -57.48365742 -57.52644162  59.87012522
 -66.9449715  -26.29329775 -48.37005632 -52.94739145  42.77787967]",975.2568989886248,189116
15,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[103.97600816 -67.73677843  40.27134346 -31.69874617 -39.83680733
 -14.15604962 -10.87143961  10.56859864  41.03606953 -28.63222516
  44.13716333 -46.49436671  23.17924894 -10.07859573  42.43077478
 -81.57633395  -5.34043607 -51.80160623  29.95130915  21.68061525
   6.56416771  23.88732586 -88.92220304 -40.12203723  44.18824253
 -47.61759426  31.49706559  28.40658465 -22.84519296   5.6478531 ]",993.525868657061,156361
16,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 18.22316999 -24.28482347  28.91127442 -11.57061701 -44.73873659
  -8.15577228 -34.51023838   0.19189243  57.78240469  34.25456027
  42.16241737 -74.38752485  13.48050868 109.18929957  67.42979701
  26.81968038  17.69547384 -33.90215625   0.44884816  30.10299899
  39.97899584 -10.17068828 -77.41413388 -39.82270595  44.26945286
 -42.14009473 -12.56091798 -31.77855667 -57.70990144  13.62100094]",977.6065437119476,147793
17,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 43.32255479 -23.98544871  34.93128474 -48.33259587 -62.13382038
  14.37024274  27.95835574  42.80783831  58.47257371  32.83962963
  63.64902346 -56.44975684  79.30509065  -5.6219434    5.65759471
 -79.8422151  -29.19615003  -0.4510902   17.12132161   6.02598062
  60.37801478 -25.02315337 -46.93788393 -83.27457292  39.66488916
 -66.5928572  -35.94340793  52.79170063 -49.65485974  25.52225139]",977.6065893260924,154240
18,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 7.52928370e+01 -1.10889226e+02  3.17540141e+01 -2.55569364e+01
 -6.21412637e+01  4.05634998e+01 -2.53702147e+01  3.22246975e+01
  1.05286609e+01  2.27865242e+01  4.15277005e+01 -4.38884880e+01
  1.57929712e+01  5.30396551e+01  5.89672958e+01 -7.56777583e+01
 -7.96297184e+00  3.39522362e-01  3.40382152e+01 -6.88805065e-03
  3.89729157e+01  2.01326059e+01 -9.56057793e+01 -8.38734106e+01
  6.40690806e+00 -5.97329441e+01 -8.04814843e+00  9.02946679e+00
 -5.72203623e+01 -1.09380250e+01]",957.7075496986868,171536
19,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  -5.59170082  -67.73996381   -6.10670985  -39.71612771  -27.86645305
   49.40602702  -94.49212104   28.15393581   54.93491235   22.57267412
   67.62218046 -104.12204902   31.8570352   106.6267039    52.38802336
 -100.43548759   12.53773582  -23.26392803    5.58141598  -13.7040812
   33.77497199  -13.76540354  -21.96220609  -40.22229179   23.56617638
  -40.63612429  -19.68159656   23.93732271  -17.75762914    2.91613514]",975.4486385195428,221842
20,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-10.17686394 -50.2960948    7.03752402 -81.89964319 -66.26135606
  73.55022178 -42.66691569  18.38974561  76.39398945  31.95718842
  40.89868491 -78.0239426   37.32464593  77.24662621  47.17880541
 -77.57854044  -7.77605466  12.8565868   39.98757967 -71.5742923
  21.38633806 -14.01828085 -15.51200961 -48.69266429  56.18629934
 -54.77445107 -25.48706584  34.38301225 -67.8073794   58.24687664]",969.6470079158128,174398
21,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  45.1823506   -32.55606196   69.26677827  -67.63377845  -37.94185548
  -10.08723575  -39.01163564  -15.24384231   51.75672157   -5.63522534
    9.07867065    5.9467009    42.45123115   54.21229399   58.42521012
  -34.36525815  -33.23406931   10.47931234  -10.9915537    36.60903933
   26.25808652  -13.57330414  -26.27775352 -100.71525597   22.38527206
  -43.63484016  -25.97601024   20.18446428  -55.12524595   75.96391104]",975.6166863733896,167684
22,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 36.49774819 -32.85532802  42.75360181 -31.8457401  -39.42155083
  26.19665858  -5.48128311  28.53298141  -6.85759368   6.67138342
  35.7339476  -45.34913792  36.57368229  41.67334018  29.44842505
 -71.442977   -44.66511503 -17.97248838  31.84573004  50.98084374
  25.66479455  -4.92742094 -32.03042618 -57.26330074  45.36914315
 -53.8874237   30.61712531  17.49204396 -85.087895    18.51298099]",947.757954223123,185274
23,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.76167453 -50.29609519  49.14204623 -21.32786095 -75.32913399
  46.64280215 -36.92864635  22.7776449   32.07536204 -11.39972803
  58.23494973 -44.22737111  51.00141468  67.02376438  68.33126817
 -82.40621724  -7.44232725 -11.10006741  43.99370473  27.99904552
  31.1565634   18.38488978 -70.1541511  -48.69266882  49.52658356
 -40.67881841   0.50424456  -8.84599059 -39.22993015  53.0853078 ]",932.833603498269,119500
24,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 40.61637336 -67.73677845  38.39081986 -52.3202867  -33.45568516
  46.44566943 -75.37943755  35.45155052  25.51481522  34.19361584
  54.49949471 -28.85493439  68.17518203  72.24213935  59.93384078
 -73.57797795 -49.82663934   8.35406963  13.76778345 -13.97363277
   8.01789383  29.037365   -34.4067487  -40.1220373    3.86353879
 -42.41438892  35.8866853   19.98970191 -26.40888338  -7.57706365]",962.6823045907244,156262
25,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 24.72889519 -67.43735931  -1.71471388 -42.64344296   0.74094049
  43.02196351  42.79774995  29.66906345  62.63288855  38.53451535
  27.18093756 -27.79706489  10.55030962  56.08294442  72.52496078
 -43.79793506  -3.02720471   3.30579654 -18.68104628  29.18673123
  -4.88030119 -51.83105162 -58.15401585 -83.57403748  36.759484
 -35.02074867 -25.53311808 -12.1647968    5.21442623  41.24607542]",993.5257413635256,172532
26,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 10.25312071 -67.73681292  51.8348301  -64.89900003 -78.50359669
  37.22942096 -17.97244628  24.61018598  39.86096698 -20.57028554
  68.61608837 -57.41647653  18.64594918 102.73799477  93.81483556
 -63.30598328 -53.29725629  17.48444544  37.30242974  13.11427726
  15.33846944 -21.17608344 -70.97232235 -40.12196216  42.94663975
 -49.67674443  17.94311324 -53.75502667 -28.64321905 -16.09939658]",969.6469440479864,185479
27,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -1.98900839 -67.43735911  48.80429225 -33.51923666 -94.88599815
  44.46179081  11.28838092 -22.8310522   82.90395556  45.12901929
  56.17388085 -25.37282691  83.69069092  78.35291978  57.93826463
 -88.34742678 -41.44375342   3.45317482  42.16044991 -40.05235363
  77.45771525  49.29907689 -23.0706038  -83.57403585  57.11865517
 -73.74077037  -2.46461664  31.53140756  -0.69070718  -3.84160266]",994.520863069764,141804
28,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  13.3224215    -6.84421375   68.80813213  -39.78040852  -41.99589168
   50.00413121  -60.41493016   17.92505989   73.99351096  -32.86867284
   62.01058066  -40.51387807   56.54662658   77.17934438   35.26166346
 -103.83659527   13.39733864  -40.5577684    -4.21269496   -8.62047245
  -42.24512833  -30.17340424  -24.16018875  -48.39364105   -3.29830475
  -54.43673486  -27.0925931    17.52515845  -38.14376539   27.30763512]",1003.4754847809916,181729
29,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  23.22020373  -67.43735913  102.38176829 -107.03375459  -11.54276629
   29.67566982  -21.68707986   15.16288502   61.4077989    -8.51746788
   59.64182939  -33.86217102   46.34504347   75.07120249   68.55355441
  -74.79300926  -74.6743179   -16.29397066   -9.46902304   61.23056159
   73.73426088  -22.92328576  -41.76914519  -83.57403584   41.65383745
  -68.46898962  -12.73591602   -0.81523641  -47.17761015   64.52463852]",992.5307671209498,157910
