execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
15,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 31.39634922 -43.41299425  37.38533461 -31.11740907 -51.91192475
  -2.73191136 -55.28963014  52.43432282  38.80603835  37.13410423]",915.2122194454536,42838
16,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 48.59852604 -55.25661621  12.75177761 -73.22491813 -50.96219254
   7.32409616 -24.47622138 -10.41078285  25.9381989    6.06424312]",907.9685272880046,31587
17,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 46.08062623 -60.89027227  18.47449526 -65.69608535 -27.2595066
  31.44199048 -34.66289146  26.12293295  49.01980935 -12.62969456]",907.9600715636932,35927
18,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 46.26372043 -60.97521793  64.53899713 -43.99224714 -47.605371
  15.71258811 -40.73239633   7.32587429  49.30793906   9.57359735]",907.5229757236392,36577
19,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.42301307 -56.70082099  65.53129508 -58.45528853 -72.88255565
 -17.15763432   1.42348558 -22.94223635  30.75975426  11.6345736 ]",917.3979128223688,39415
20,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 43.95853894 -82.51653209  41.65227707 -45.41744613 -61.10481048
  22.54372592 -48.31133433  24.58009338  39.61341231  13.33219965]",906.056367062556,30371
21,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.54211819 -34.70198811   9.73372876 -80.7958491  -58.6204305
  46.41881326 -49.58093577  36.96592246  40.25082055   7.72428918]",908.9546264760208,35773
22,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 66.31149844 -68.1385145   35.45632467 -71.66742256 -37.64249446
   6.2099372  -16.68944562  29.76252148  13.34227243  22.54058997]",908.9549759812716,27470
23,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 45.24686495 -83.03146603  38.65606258 -54.77321517 -53.54642727
  13.5608359   -2.28510297  23.09488125  39.47124763  39.24803393]",906.9647133996532,31503
24,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.0846006  -40.17477291  29.72938599 -79.19689772 -61.37489329
  53.76976373  -6.50169097  30.29699501  29.37416087  24.43123635]",906.9647133996532,33559
25,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -6.43763876 -60.54063035  36.64024485 -85.11112795 -77.97468572
  14.91590431 -45.61530286   7.10003784  44.6264175    9.6637759 ]",909.9495855331154,31181
26,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 32.51012666 -58.90785805  15.78316797 -65.65736407 -43.25406665
  24.11717733   0.61752538  32.98229631   6.09138554 -29.3189262 ]",914.0359494505624,35797
27,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.16629158 -51.36976394  12.57376307 -82.55009365 -27.43298376
  22.51486769 -13.77608264  24.60992416  41.5794257   13.3097173 ]",906.964708361935,32428
28,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.1663598  -51.36981728   6.20312745 -48.6626108  -81.43138113
   6.2098881   -6.76349065  29.7638098   41.57939543  22.54107428]",906.9647083663082,32304
29,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 28.85200889 -53.39394231  90.7906879  -66.89618755 -20.01907563
  38.81984995 -15.1243432   19.45603839  50.7376941    4.07834734]",914.9243505462277,28149
