execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-157.5915933    33.27921575 -140.80903001   43.98500064  -83.69606108
  -68.38499995  192.38931957  -39.27060118  -21.91325962  121.32071616
  -76.23158559 -115.42058498    6.42003046  114.3537091    34.18107724
  -71.46186553   55.77010889  -13.37966734  111.96287329  157.34686389
 -158.74513842   95.74408477  -15.59962819   76.08808062  -98.60432576
  115.00621895   86.05983417  -30.06120829   89.41618262   -6.7452463 ]",611.117529947809,132929
11,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  14.14852862   -9.40019983 -140.8085901   -28.80618005  -73.16773115
 -163.77689311   18.39098303   37.14810471   14.6361703   145.83253077
  -52.39518919  -10.20221358    6.42008427  101.5829381  -127.86734327
   87.83664825  -79.95293838   -2.1250418   -79.04035305   34.75669329
  -47.92519729  117.96670855  -31.65566008  133.53346226  -18.05107212
  -39.87960501  -12.45691149  103.28807316  -14.05840483   28.80402708]",611.7111838985925,113610
12,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -87.36534859   -2.46611117 -140.20682289    7.41753496  -72.99506854
   65.52724105    1.9023736   157.39196602   -5.10416144   58.56501811
 -112.45844332   84.57538661 -193.57905223   36.01338192  238.48346549
  -45.52343983   67.18861862  -65.53136621 -101.12106082 -131.02370773
  172.7046563   -40.62752817  179.1464281   -97.72350528  -88.82923594
   -6.0297988   -93.50350183   51.3138079   -44.30215534 -121.24984906]",608.5677515921338,131204
13,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -20.58040012    3.39141964   59.19059284  -31.86412424  -29.34698958
  -61.69145746  -35.3339462    73.93214837  -30.55915304   81.27985747
  -76.44866902   22.43668745    7.02488979  -72.93349454    9.67063623
  -70.48719103   58.02238835   38.19965625  -67.86249789  136.52725217
 -125.6069192   125.53217152  -15.90459119  -41.89489999  -99.66827856
   41.49020027  -74.53976717   77.73915061  -46.46814708   82.71350782]",612.1706601994731,101066
14,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  18.74163046    9.49196529   59.19056572 -117.21045845  -24.86919623
  -63.80449478  -27.60263708  -77.72165211   21.95558518   27.65066668
  -86.71519858   24.38740911    7.02174953    2.29001309    6.41250112
  -61.40155854   48.61408988  -19.03228947  -41.87174974  -54.43147711
  117.75291494    0.26653887  -17.89638666   16.55672771   48.26976078
   42.11381321   78.7302366    80.79187703  -48.31029758  -57.49842495]",610.4844958000499,107685
15,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -17.45571854 -124.63749205 -140.80858052 -137.69258359  -41.26210288
  -73.22863433  -30.52286715  -41.79678472 -109.08883641   -1.65415007
    9.09631542   63.11389065    6.41826857  -69.79616791   -4.81296606
   79.93250535  -46.44663108   90.1046361    34.30029424   29.21182845
   91.60671665  107.87289428  -27.00694895   70.92823072   -4.59035774
   60.89858566  114.88748319   72.34573522  -12.08990637   41.3636672 ]",611.032515544027,106788
16,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  19.67161394  -49.46918047   59.21286507   65.64414746 -191.36016166
  -63.69861569  -18.968573    -52.91120354    2.23216526  -36.6047477
  167.08412403   33.24060045   -0.3856244    30.8796838  -106.82417172
  -18.53673682   27.76540818  -62.03404472    4.93197005 -157.87164558
    9.43257941   94.49090637   18.63298113   22.01769562  -42.0966913
 -208.51867083  148.13493847 -149.09643402   40.66679587  -65.43533207]",612.1489609160321,128096
17,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  18.41088832   74.4981998    59.21027796 -159.74724733   25.5714256
  103.21829237   93.45133174  -46.1963017   167.18720817   95.78413439
   62.50676965  153.37451182    7.01168035  -83.67574441   15.24117469
 -121.60296639   95.128142    143.07372446  138.47906431   65.16729866
   57.98031152  -18.3052045    13.7133746     2.23310011  -61.22778581
 -207.17853684   22.90193484  161.93635832   18.91347683  -58.66561332]",608.0913572994995,129320
18,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  91.14290499    8.32974291   59.19022039 -197.39723243   63.38303289
  -59.72532565  101.68539865  169.16847919   10.35427135  137.74096193
    1.10858333  -39.72653861    7.02174815   52.08827175    5.41446021
   80.92448259  -46.55521481   11.30683684   96.99739406  -70.09659925
  -15.76668095   -8.48890722  -22.75126791  -22.42040103   20.23172425
  -18.97280539  -35.66422996  -85.15974294   -1.58817388  -79.00924441]",607.4603881242987,117425
19,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-159.96928621  -47.85473954   59.19057189   41.75337321  -43.30021831
  -51.12869987   55.65595533 -134.75324368   33.83083803 -132.36193772
   35.11161249   31.79312056    7.02174946   29.82714251   -5.93940369
  129.10664731  -78.6816391     3.28426524 -105.91665724   64.8828471
   41.27238226  -19.55531007  -23.97649566  -46.58917619  -60.26757379
   45.48090065   76.32727667   66.25293995  -51.30003209 -118.08164251]",609.4009390768479,116875
20,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  49.87266789  -33.9746794    59.19188987  118.06286412  -70.07945416
  -22.03515976   81.64967888   27.14300329  -53.19780948   54.92178156
   66.62989839   29.5097208     7.02175345  -49.13112302   87.16417756
   57.67176017  -28.21048986 -176.098828     -0.59966954 -189.4649879
   63.29100628 -135.99128497   -8.42217052   50.39788234    9.12317237
 -123.35999807 -185.69041087  -98.75339655   67.28303925  -62.9870425 ]",610.1013793414579,106626
21,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 68.13784494  27.11381822  59.19438591 -34.78829978  23.53693442
  85.34733496  43.44757062  85.39887745 -29.58955231 -29.93489363
  25.73279777 -11.59254616   5.37567643 -12.80792018 -55.75641728
 112.56351995 -67.39870647  25.63465234 -26.91846919 121.20930997
 -13.17064893  19.09730893 -22.78325573  -3.11453843  42.3557248
   9.97407284   4.0113809  148.13693953  55.99753629  25.43945039]",610.633827793498,113654
22,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  -0.43824329   -7.2539221  -141.63159844 -125.8765087   -30.27673079
  -58.11181945   93.44312148   23.56825369 -118.34149114   -3.65152204
  -52.26408281   29.59514333    6.42660881   29.0752616     6.0944995
  100.47141937  -61.90151136   51.91987113   15.35017148   31.32246486
   10.14261409  109.05835452  -34.40610729  -54.66999422   -0.7355892
   48.72629665   19.70299545   74.35283449  -46.70789882  -51.55177676]",612.6736180186864,133821
23,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -63.18885898   73.25643836   60.17058414  -34.86667498   38.38661317
  107.19590358  -84.04443452 -127.96872258 -140.12719955  -12.56627686
  108.59681499 -113.26937888    7.00930407   59.37232435  -56.00966187
 -138.43423971  107.7457338    -5.7211714   -15.44305238  -34.83031186
  -72.5701218  -135.01200481   25.42121262  -32.67781977  -37.71391538
  -46.44019507  106.51672486  136.69558169  -58.51989029  -32.3442319 ]",613.2395188497736,103850
24,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -36.98227014   24.48872946   59.11943762  -38.28140198  -28.62812943
  -60.60172926   13.65365858 -114.9426995  -103.19374086  -30.78355506
    2.54338071   23.28846156    7.02153545  108.12749403    2.77016106
   -5.29103892 -175.61881462  -12.94485418   31.9618181   -66.83778024
   29.7066088   -11.23276116   -3.48252425   -5.19712643   22.02676796
   43.83143122   37.04175823   75.98449215  -49.00919859  151.19943358]",605.5489656415135,118969
25,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-215.40887134  -44.77278706   59.15709782  -13.78343434   61.75369487
   92.74076962   17.89824045  -33.88922238    5.70794974 -176.37670213
    6.40690698  -36.10385858    7.02164875   70.16509759  -72.44331888
  102.80687075   -9.78831175  -52.51605794   -1.18591755   15.01764586
   23.91958292  -92.89564764  -26.84203923  -30.91309879   65.12646683
  -13.59340191   39.95752035  -22.93143222  120.10256698  112.44706521]",610.6936119968394,115974
26,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-181.55075517   25.53837386 -141.00069998  -28.65548014   17.41817881
   64.25257239   86.40144717   61.89510147  112.74723668   53.90782967
   34.53004473   18.1293348     6.45733592   18.91077577    8.58886017
  129.81971809  -78.29892169  129.31018087   57.31845478  -75.87031518
  -88.48653341   -2.9662194   -23.59899838  145.33646012   18.16816167
   52.8103311  -108.67138521  118.91214309   -0.41523764   40.83759177]",613.5770403524809,118564
27,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -20.03205903    3.63813629 -140.80852969  -88.63777876  -33.36593804
  -68.87295044   20.9386023  -134.27740088  -47.17274153  126.37621349
  -13.50046175   21.89282416    6.42004264  -73.10458703   -6.02873209
   36.3176347   -23.32010299  121.09033291  179.52313306  -96.56557477
   58.67585621  231.69381523  -19.01332798   55.15808121  -66.795503
   38.29127457  -11.04807019   77.70590236  -45.37753445   47.9121182 ]",611.0909109669187,122136
28,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -89.77955064   17.61258118   59.19056518   66.72785658   41.84740434
  -68.75079068   31.50466873   41.54336895 -107.49350081 -131.84428737
   11.56750767   -3.42428646    7.02174944   99.02294017    2.95667399
   77.41419217  -43.77837242   84.39844593   72.77813038   27.30260611
   23.47921966  -96.4645282   -20.51957892  218.85884978   60.98824194
   11.55444345  -45.2521484   -82.91153889   40.29156791   14.40454188]",607.5056167266016,124706
29,f6,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -18.50748269    2.50876504 -140.80853272  176.66362183   76.1945029
  -76.77792344  -30.20003007   51.38112486  -67.00739647  126.91985311
    7.49262129  -10.43490552    6.42004263   49.93640135  -32.07949452
   80.05250985  -44.77204358  -10.80629012   26.73837279  -14.71931251
  -61.13560524   16.16837574  -21.59166455  -80.73028372  141.48587017
   53.05590592  -12.37532328  -82.64123845   25.2719955    47.17086556]",608.3062214163183,92648
