execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
14,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.19595406  60.4456965  -65.54624638 109.11366953 -29.10805639
 -60.89476521  70.37253371  23.28799661  -3.23662406  22.3405734 ]",600.3001507521138,13939
15,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.1608153    6.51831818  59.19051453 -37.63529371 -29.10814219
 -60.92567592  70.37271228  23.28829263  -3.2853243   22.29074342]",600.0062602225752,12899
16,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 98.49565388   4.67708524  63.64285223 -42.89520072  47.5600477
  11.01100917 -58.0707964   18.31271229 113.38726797 140.31730378]",600.6764450673982,16288
17,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 11.24500737  59.14622497 -66.49834199 108.76804036 -10.99996711
 -60.57888529 150.14104362 -93.98565968  -3.13651375  23.31658256]",600.3811741026631,14600
18,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  13.15986597 -146.44860725  -60.47986931  -85.38589763  -99.30164929
  -60.92566917   -2.00101424  -35.9074302    -3.28588543   22.29071283]",600.0022623522104,12259
19,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  98.46991686    6.51912365   59.19022816  -37.63594506  141.33898978
   10.98596407 -106.44010539 -102.44112934  113.35278447  140.28204982]",600.2997837131142,14916
20,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  12.83470371    6.37390254   59.53538762  -38.03697939  -22.54458843
  -61.19976737 -130.59303888  -40.88916929   -3.7304564    21.84098495]",600.2622550197735,15217
21,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  12.92545934    6.51830299   59.19055633  -37.63536238 -100.47273465
  -61.12299911   -1.39815718  -34.39825478   -3.60594664   21.96707169]",600.3804617589736,13482
22,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.14727606   6.51584755  59.19630201 -37.64189619 -99.30151314
 -60.93628632  -2.00108984 -35.90761212  -3.3030978   22.27330032]",600.027770724796,13077
23,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -3.8904597    6.19564677  59.46327222 -37.28521593  48.03877933
 124.80607065 -58.41995191  17.80408298 -59.53993047 -22.96949588]",600.266931947969,14794
24,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  15.27570309    6.51829391   59.19056525  -37.63535585  -22.54508453
  -59.14214134 -130.59227511  -40.88906607   -0.39304686   25.21710373]",600.4770638420138,13851
25,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 15.62066689   6.51829364  59.19056543 -37.63535544 -29.1081433
 -58.85411303  70.37271135  23.28829361   0.07484799  25.68923024]",600.5562868720132,14227
26,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -54.16572139    6.51828932   59.19056908  -37.63535075  -26.7608855
  136.59636282   69.16051927   20.26745822   91.06132508 -142.7257124 ]",600.6332187327216,14816
27,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.15842509   6.50081169  59.20534148 -37.61638385 -29.10806766
 -60.92688786  70.37258082  23.28829476  -3.28785447  22.28872069]",600.0229779010025,14247
28,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.16014978   5.90564478  58.66058455 -37.78690547  47.65206405
 -60.92574021 -58.22095791  18.30241747  -3.28673436  22.29138925]",600.174743420923,20951
29,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  63.54203144    6.51832614   59.19048829  -37.63526621  -99.28865031
  -72.83763796   -2.00770219  -35.92417977 -154.59878189  142.39143369]",600.0762364306082,13838
