execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.01827734   9.92776881  68.73740389  35.10109323  13.24673242
  50.46332467  59.38651447  78.67057583 -79.22178891  56.06960962]",700.192054236371,13145
11,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.11076581  11.30306439  68.91510622  30.81243986  13.75519261
  50.65126675  60.94827361  77.83971683 -80.00736821  60.10799736]",700.0617856373489,12164
12,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.11402789   9.6895244   68.55986419  31.39433009  12.73787578
  50.27593646  60.64222475  78.57133832 -77.69209914  59.97459242]",700.0737100278004,12665
13,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 58.38093317   9.57526445  67.13230737  33.20683699  13.25192743
  49.61009191  60.44680907  78.19813868 -83.28375909  58.3050865 ]",700.2705070146823,12992
14,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.42886246   9.69825035  68.73741868  30.54954392  13.24655443
  50.46355383  61.49187228  76.82946575 -80.77696792  58.39359603]",700.0393530683756,12509
15,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 57.30509043  10.68637147  68.20031606  32.04494204  13.34102772
  50.67355985  59.86766808  79.98882788 -79.16624531  57.16316756]",700.0910493489773,13594
16,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 57.28553879   8.34036738  69.09077237  30.54583634  12.92144952
  51.5494108   62.47712409  77.86073139 -82.34198812  57.22000262]",700.1574465694096,12273
17,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 57.28553947   8.34036663  69.80367435  31.46675206  11.99319131
  52.23764611  62.47712414  78.22585856 -79.91641982  58.4701746 ]",700.1378643944076,12576
18,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 57.52425854  10.93314618  68.55367     30.1381042   13.01592281
  51.75941725  59.46155668  77.54152309 -78.66302032  58.5144296 ]",700.1132471770528,13122
19,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.67586947   9.19556605  68.38582018  28.80574961  14.91412179
  48.66707398  61.45435082  77.88845257 -78.97464512  57.3850912 ]",700.1525165299222,12670
20,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.01034411  11.55009166  68.73917398  31.61901214  14.58901617
  49.75293163  59.69449402  75.47237075 -81.23501635  57.80852783]",700.1499867512177,13005
21,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.14195581   8.93986085  68.02451693  32.71926967  14.17481185
  49.77531951  61.01076654  80.28693768 -80.51052087  58.7567427 ]",700.0983691540108,13009
22,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 58.06610061   9.56653692  68.74361276  32.87152927  12.96850709
  48.98007382  59.59716143  77.53345004 -81.82911607  58.09509618]",700.1574759876004,12954
23,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.7912644   11.30311339  68.91497323  31.72593181  13.75523314
  50.65117114  60.10055716  80.26729019 -80.71177002  59.01098804]",700.0811257037749,12639
24,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.33312742   9.93651997  68.37610735  32.20086904  12.50729187
  51.57174608  60.23612668  76.20366809 -78.91980386  57.67504858]",700.0860411710303,13240
25,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.75162481   8.08466284  68.73741867  29.53620043  13.24655445
  50.46355384  62.03353978  76.89793519 -79.54306893  55.41644004]",700.1794873486109,13286
26,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.3531065   10.8091542   66.76924691  31.46675207  11.17015629
  51.42895865  60.91268314  78.2258585  -79.91641992  58.47017456]",700.2092478175173,12689
27,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.36841363   9.17550565  70.16070217  33.05720566  12.76560837
  51.0823455   60.60197874  79.90576717 -80.40636066  60.13500645]",700.1682343963146,12983
28,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 53.41689161   7.68751337  68.38582046  31.07531991  14.9141207
  48.66707519  61.34178712  78.84979966 -79.23762327  61.8224086 ]",700.2756626683733,13021
29,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 57.30517924  10.68616717  68.91497321  29.81538558  13.7552332
  50.65117116  59.86761986  78.85125089 -81.77356688  59.18865497]",700.0984673553528,12633
