execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
15,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-12.74303625  24.82100766  62.2460966   53.28440699  -3.33236988
  40.05934572 -28.73633985  72.95209917  81.13364398  58.3672233
 -14.74094252 -11.65513593 -38.80427455  39.62277581  58.55373354
  72.02905058  13.88134568  12.75207076 -59.45263779  69.94881933
 -12.37254488 -47.76633328  72.38815357  45.11956684  63.06478964
 -28.4999628   37.30192087  26.96635845 -54.17301017 -16.95572541]",1400.6197585359698,112451
16,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-5.46756582e+00  3.52060826e+01  8.71731708e+01  7.87588184e+01
 -1.37888220e+01  2.58382966e+01 -1.03068672e+00  9.39320009e+01
  5.54292327e+01  4.95152291e+01 -1.12017371e+01 -9.39074533e-02
 -3.82742797e+01  6.27126454e+01  6.34776376e+01  5.27063154e+01
  2.26241571e-01  1.75344168e+01 -5.43989741e+01  5.63819782e+01
  1.66188678e+01 -4.20866432e+01  4.29277782e+01  3.75470693e+01
  4.00329170e+01 -4.27476990e+01  2.13645646e+01  2.93499044e+01
 -4.87588030e+01 -2.79510955e+01]",1400.2319078488115,132736
17,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -7.20375303  22.69352138  84.33233464  66.25203305 -12.50270879
  23.55569923  -2.43697768  74.48395407  78.05336975  57.48010993
 -10.95848631   8.88203305 -44.3797092   28.83601268  50.47097177
  57.78468225   3.36932899  30.61985874 -43.11833367  81.17779792
 -11.11248978 -29.6648887   36.73508001  47.36121857  58.15751395
 -26.28439485  26.66969322  24.29471587 -60.19444851 -15.38675768]",1400.3033088456075,121638
18,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-16.7940046   22.38117439  80.14983872  65.21127457 -15.47168538
   7.52578806  -4.13896563  76.34372632  78.51426686  55.88138448
 -16.68184418  22.36152342 -36.07362594  44.77441736  55.62541642
  65.19525022  -5.76729592   8.76953382 -58.19637113  74.69246086
 -12.10303039 -43.65202183  63.86842147  46.00116762  50.20189186
 -28.60101082  33.46395667  21.95058267 -40.26553064 -17.82676272]",1400.3010142411392,121189
19,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-10.35245112  26.08796399  64.7936125   35.9989246   -7.33857312
  43.92551224 -12.98438488  75.50596511  70.22074474  60.8476156
 -26.16942505  -6.63755266 -46.43542278  43.47977844  56.54336078
  72.18877512  17.84747337  17.54434733 -61.34652431  48.00361074
 -20.08291456 -54.02329622  74.09563127  43.15935623  58.32512049
 -36.97569482  14.44663795  34.60191484 -61.71242932 -22.7086964 ]",1400.7594974712335,119523
20,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 2.94651876e-02  3.64655249e+01  9.28088709e+01  4.60333594e+01
 -1.73914425e+01  2.43701897e+01 -7.32525295e+00  7.29202059e+01
  8.16289618e+01  5.93945393e+01 -1.36706757e+01  2.07953810e+01
 -2.98628311e+01  4.81863666e+01  4.59397410e+01  5.59629096e+01
 -6.36175154e+00  1.77276850e+01 -5.48844632e+01  5.93386833e+01
 -1.45424385e+00 -2.80909472e+01  4.47326535e+01  4.37449155e+01
  3.94691692e+01 -3.50851588e+01  3.29058787e+01  3.86595532e+01
 -3.68016941e+01 -1.33192027e+01]",1400.1722953148364,136848
21,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -5.67642568  17.77389973  65.29258729  45.88078034   5.01751229
  42.74971474 -14.57702123  76.29174636  84.80791772  79.27295817
 -39.07076333 -10.25343807 -40.90425166  49.11965942  69.65525611
  67.5734073   -1.09803539  29.89178642 -58.94808054  74.41761834
  -6.72404948 -50.38785928  72.88713827  41.00107343  69.00734423
 -31.95237303  15.32175136  14.17526633 -62.7175753   -9.13692211]",1400.8725973316675,131993
22,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-17.47988791  24.00790045  66.01922697  49.2779997   13.97486262
  42.28517029  -7.61545523  75.98103393  74.78603358  58.76569114
 -20.8961609  -15.6472285  -47.0875156   42.61098416  70.72594921
  61.57649304  18.56636772  25.72089893 -61.16467733  65.75249625
 -11.96286415 -50.28985252  61.83329675  35.29491438  54.95138715
 -36.74397159  25.14363543  34.06861805 -62.00631506 -13.39150914]",1400.6684160216569,129545
23,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-23.05354714  42.5130082   91.25264477  50.01820523  -4.43059498
  24.73513984 -13.99870359  84.17499902  59.17242053  61.44953492
  -0.50026852   3.9047178  -37.22026577  64.84233569  58.26018735
  59.36117681   6.04696167  25.20804158 -54.58518234  73.75338641
  -1.93269404 -27.14129845  57.61048678  49.45798446  52.11672849
 -41.3494487   26.76674878  33.31474948 -64.198234   -33.56510542]",1400.2908841256844,135686
24,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-10.17750872  36.07728183  83.07245905  57.2829823  -15.96397071
  32.57415535 -13.58153116  85.62999564  78.65444747  51.41557454
   0.79824469  18.60642978 -31.68440388  59.15136285  48.2131233
  47.00245894   8.64478879  12.24361403 -71.34969211  74.1478005
  13.28966951 -32.05177871  56.8938767   37.37440044  39.69538833
 -39.94544478  18.21989752  25.36303153 -51.06231868  -7.62202907]",1400.2017108284144,113311
25,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-13.56452358  38.05662688  85.14997629  40.81068799  -5.89471493
  35.70440457 -19.80288686  82.88802461  64.81395708  45.06066593
 -11.01519025  16.65647833 -20.71974773  33.54542076  52.91384929
  68.28952668   1.47819108  17.07797492 -50.63356604  58.80924999
  -6.97441372 -39.03373253  56.86436556  50.55677571  44.18927811
 -33.31611115  57.08387029  25.98753688 -56.60308397 -22.22711813]",1400.2966460602468,138302
26,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-12.77264957  37.00451487  71.42968063  50.16150833  -3.40320345
  35.31670419 -13.63107214  77.13261398  79.05600427  43.1517568
  -7.8600735   16.17043182 -26.84540703  39.97863562  59.2538082
  73.19756988   3.73410926  26.41857424 -58.06609856  76.47195148
  -3.18156763 -38.29687597  17.73542784  42.95000418  48.94673258
 -28.88897331  51.3642767   36.82806135 -49.0698049  -23.69291578]",1400.2778799737966,134652
27,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  0.50985866  42.12569497  70.0501596   78.39411989 -13.89606328
  45.71019816 -11.59365701  73.94422748  71.23434802  53.60310519
   4.70815195  -0.28275238 -25.04785051  39.35851726  48.22809191
  61.22018906  10.3125462    7.62619956 -57.2603214   67.82498073
  -4.41896447 -27.17658558  52.78268105  42.05758447  49.85932284
 -45.13583105  25.11762793  34.58534305 -57.52324121 -23.25231343]",1400.299584526066,123430
28,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -7.28545468  18.18593471  60.79450163  46.65621526   4.8115897
  47.67343412 -13.67138175  74.24432563  73.85332055  71.09096126
 -17.61015895 -18.11111496 -43.69036841  41.68885358  55.87562542
  66.44336293  10.83089909  -1.34094813 -56.25283565  70.03450911
 -15.02910578 -43.37341108  75.57339459  37.03235703  57.28674082
 -32.89887794  25.6065051   28.13085297 -60.85022568 -11.60788356]",1400.700647681443,118132
29,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-16.27056556  32.95163438  80.67219059  63.78128436  -4.18235089
  33.69190597 -10.19839803  89.23700693  70.72462381  66.5010854
  11.16567976  13.50151947 -29.63553233  37.61013809  56.60567516
  59.1013607    2.89400749  21.21779355 -47.05523344  66.33715037
  -2.49974736 -27.5784866   39.59805886  37.63352935  38.5648382
 -33.08137726  36.80020313  37.67329831 -48.18885982 -18.13990139]",1400.218565302291,134819
