execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
20,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 19.2354851   88.62624     12.968184    30.63126097 -51.13503096
   8.15859652 -37.80681214  40.49218515  48.28672688 -23.98467049
  49.73515834  51.72226482  25.83065622  56.99201583  49.02597882
 -30.00812286  53.07101279 -19.62729475   3.06481544   6.52018388
  68.65640141  -1.61894544 -24.63398349 -30.35658254  13.32730155
  32.22939532 -14.21079682  -4.11087217  44.97474544 -34.31792542]",1187.540645638048,170774
21,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 37.72858084   9.99620557  69.40393231  -3.47467822  63.63879122
  -4.58524411  50.68999417  -6.49296582  91.91502547  62.37016502
  -0.11977996  48.47696804  36.52952923   8.22220318  90.98475802
  28.76683338  20.01782081  37.79350351  48.96401398  43.39849609
  91.32432993 -19.16867771   0.38632172  29.9369774   33.55927589
  43.66488288 -21.90037115  38.33387953 -56.53914971  29.55249197]",1343.74431643638,162820
22,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 17.77510025 -50.29609555  87.07016375 -82.0277693   31.3478653
  39.19769785 -53.88347524   9.20115699  35.65043838  81.77779019
  41.18379037   2.15693035  88.88743472   1.99905014  -0.78302993
  64.00028427 -41.3929022   23.50073478  46.58589933  -4.19147199
  68.09579202  79.60138079  46.48866934 -48.69266907  66.84483191
 -16.35157651  56.92772552  -1.91664119  -0.22475164 -10.03190229]",1226.3427884290772,143134
23,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 86.90276057 -24.28482357 -24.65048891  28.03905277 -13.38188871
  53.13285057 -26.24114817 -21.92849847  85.8892681   82.36253719
  53.33099669   3.82359714  64.42648363  45.62524686  10.07307058
  88.3807522  -29.76344825  -6.32467609 -17.10538207  62.46207024
 -15.87993849 -22.5714149   65.91667458 -39.82270588  86.83358952
  60.34249564  30.76167807  67.7804135  -18.26974854  46.03224717]",1308.920463324665,163949
24,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -2.51186426  18.5658971   97.81500909 -70.68903729 -29.33273398
   1.28308487  62.77889189   8.94272652  97.94051703  38.83196091
   2.24939189 -44.96638146  -7.99737839   7.76021613  90.48737932
  62.11032631  29.21163822  14.50458917   3.71476293  85.05227943
   1.25815901 -15.76595095  13.89303735  47.37574735  56.52032421
  15.99225093  -9.82338244  29.76201604  41.41153976 -47.54305113]",1274.1002190661238,93795
25,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 48.42410164 -76.90633231  52.88317836 -47.92511142  18.65501084
  62.19139829  -1.40589788  12.40087701  48.82174214  82.40596258
  49.2402583   44.4473286   36.49231792 -36.38902725 -31.55623775
  90.44869035  32.80315976  18.8853594   34.13848894 -15.51560701
  75.41763313 -15.6730966  -53.46961428  29.34021425  -3.34884918
 -45.00856594 -40.80090647 -54.85316917  29.35557127  95.31687221]",1256.1904824121484,150971
26,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 19.96579062 -24.88516154  -0.97698516   4.09415486 -10.43730201
  -8.39388236   0.17164074   7.57533464  92.55512463  16.99664596
  48.2527462   19.52755338  42.00066686   3.22469841  17.98636554
  19.04011719   3.09432082  14.37983528  44.3065451   15.70029109
  81.0939705   39.94877809  11.87228256  47.07824113   9.71435836
 -22.11993109 -16.23890865  58.81252222  77.063912     8.31403662]",1166.6469841798712,97034
27,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-63.02062622 -16.01444467  -6.34067907  13.94347466  13.62230558
 -24.5753345   67.99599524  27.16566695 -12.24271327  64.65010297
  75.46796849  -8.07925605 -10.474269    48.45628953  51.63941362
   0.58776063  61.61405782  71.57984723  37.56723294  64.50979534
  79.07002159  50.78756347  17.17673911  21.06828035  -8.67509674
 -37.04523911 -32.0884513   69.15652456  32.48514842  13.01368148]",1286.0365921387163,144629
28,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 69.76948476 -16.01444455  11.89852703  42.0222155  -37.15109206
  55.03612974  39.64167186  18.85460866  78.79417588   1.23993458
  30.33841882  38.52063586  51.94132237  79.35060159  17.30099034
  48.85033936  10.05364059 -38.39680096  39.28053407 -68.03731373
  24.36538155   2.13679515  -7.82438438  21.06827988   4.06501884
  51.40496943 -10.31208263   3.85534287  54.09320541 -29.82616347]",1217.3870798201217,123944
29,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 37.08599742   1.12521352  68.80226163   4.66475198   7.82281625
 -39.54642255  -1.07470694  70.01474446  54.95183369  39.94078097
  73.97344784  11.06234303  77.03229335  24.24791602  34.58025324
 -22.71625867  53.00845813 -32.79028391  34.68454469  21.11371425
  41.82881337  60.8983525    0.36751147  55.94637954  63.59963067
 -48.50855634 -13.70787483  36.16108581  36.62260967  43.3881589 ]",1229.3271924790774,102879
