execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
13,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-98.11591001  -1.23628246 -83.44698216 -38.30595379   2.25294604
 -24.70934449   6.53269591  66.28480249  18.5071447  -22.37804769
 -26.71334933  33.78183794  96.47898541  24.55234515  46.66038537
  28.35068307 -58.5854007   75.50367709 -93.87547125 -30.13647262
 -55.16114831  24.47269195  29.40621879  24.96012486 -97.11759133
 -89.59290008   6.09757277  40.08553285  44.60190852  -4.01601219]",548.7966950566324,113401
14,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-93.28319514   8.97720651 -80.75958201 -63.05941574  28.22627109
 -58.21587995  23.37580688  49.19464793  56.57548726 -16.42686963
 -19.05819999   6.62845552  92.22190589  38.33038904  30.33251202
  94.58321513  -7.9360643   83.38910772 -97.90534071 -79.17472183
 -30.85605199  20.36033273  95.06816898  54.8603356  -99.93014977
 -46.78501809  25.24982777  18.3444918   41.78860338  20.59670899]",469.5569637193224,125776
15,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-87.52806123  14.23618983 -68.31046534 -77.98357148  12.9923843
 -55.8917882   31.82740397  70.50741653  36.52524422 -20.13582459
 -28.7929193    1.58550492  99.58201423  14.2679522   34.67331915
  96.32723226  -8.503238    84.68439189 -89.43037191 -57.81400886
 -36.64966641   8.20761654  88.45811121  43.60738445 -90.09395339
 -43.38866142  20.99131377   9.34680048  53.81841663   4.69024831]",518.015493183105,105255
16,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-90.          10.60658531 -90.         -66.55637024  13.6152488
 -60.59377757  21.832993    47.38090322  63.49330914  -3.17105223
  -1.51763133  19.0767349   99.125988    31.20501631  42.72286368
  93.55033591 -19.1288841   87.27593281 -98.15298444 -57.25723624
 -52.4781299   16.37155671  89.7781607   76.25760575 -94.40897571
 -41.84961439   2.41584857  26.59785482  29.95538628  -5.80313145]",524.4870698370053,98437
17,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-99.83153566  -9.58165757 -91.29862358 -32.18719574  24.61896045
 -25.65858733  23.4458334   74.41510184  22.05324914 -37.00597153
 -18.68725769  12.05961982  92.19637181  26.78256714  41.67235123
  29.82990226 -27.50455006  82.82221152 -68.08564036 -74.80498857
 -31.97195894  17.29467422  47.69132546  31.58599128 -97.43377353
 -83.07873931  13.4966031   23.86131534  36.23533548   1.56904132]",530.4948373420966,124158
18,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-85.27290225  21.88732413 -96.15470612 -39.46934807  12.52187012
 -30.67815447  28.90339054  44.15110595  16.12382631 -30.69925656
  17.39638643  27.8749659   99.9646617   32.2081362   57.65139764
  -6.77955426 -49.64931296  48.82944059 -68.44800372 -45.73502793
 -53.47956976   5.29621508  17.80725741  31.79730404 -84.41420871
 -55.96173443   5.60090631  35.7185515   19.12640675   9.12459889]",476.6788082460104,133434
19,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-84.09403269  30.44978384 -95.15878591 -46.5016605   22.2621023
 -28.48246037  33.80906933  85.92172436  26.95775174 -36.17971631
 -18.15447681  13.65922942  97.92650483  35.37540459  51.25098512
  77.16925738 -27.82740925  60.80751226 -63.37662996 -75.13275277
 -16.30224599   0.55001784  30.12023111  35.11828815 -94.91636267
 -57.11207863  15.94491721  38.15507033  34.86482948  11.71519462]",538.4987287214701,128192
20,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-87.40184683 -19.94494735 -84.1863724  -66.57212345   9.96547582
  -6.39350634  43.76852628  78.05114205 -11.60603757 -66.68849623
 -17.80732193 -35.02042649  79.93697994 -23.46647641  53.76089171
  38.04768935  32.59886012  88.37502288 -52.48641375 -79.90329429
 -23.15953817   0.38671737  85.56007143   6.85290151 -75.82645387
 -77.88500575  18.54305498 -12.89820936  45.37131065 -18.58756564]",543.3980145005999,149583
21,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-99.09194676  -7.31171736 -93.65543656 -30.6780627   24.62742513
 -25.96532139  27.40049251  74.37306469  28.31627505 -40.21455891
 -16.86307218  12.33264269  83.85185712  32.35622987  42.58381349
  28.75166411 -24.46905531  85.66968821 -67.12826277 -77.3345329
 -31.68629001  10.84763274  56.06553168  33.58775664 -91.15212698
 -82.86731363  10.68550999  18.36151957  34.88446713   1.31218649]",531.1573843697151,114105
22,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-99.93859979 -10.5888966  -83.63238434 -42.41667703  28.21896911
 -28.85844765  20.13565429  69.72512568  12.29236805  -8.19184479
 -23.3591501   22.46433544  98.14870782  19.23943642  55.95267553
  46.15853342 -56.91874091  81.20914305 -81.05856322 -66.5358907
 -34.26716936  26.66097572  58.25039583  19.50302977 -96.24518155
 -90.          14.21859267  48.03479335  34.5125844   -2.61879428]",543.7374592241264,109125
23,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-78.92073651   4.09971845 -46.66032805 -99.47214455   7.3856174
 -45.12657712  43.63915575  68.72120673 -24.64410459 -78.06995908
 -17.54732639 -27.97171574  99.38275077 -87.96715237  17.21685857
  85.34349505  64.41338494  88.54757223 -42.88371526 -79.37681527
 -16.8544952   -0.76113843  79.77602613  -0.39940142 -84.97733299
 -58.34234127  22.60855396 -15.19771243  53.94467605 -39.30548996]",540.881238231723,128933
24,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-99.12366638 -18.83002589 -92.9677658  -29.92834345  25.37302128
 -34.54112779  33.30403671  62.14012018  32.51785526 -32.29733465
 -19.19982806   4.1532262   84.41798703  28.45836276  37.63566666
  47.64283625 -12.67400125  84.54669405 -84.68718108 -77.78759857
 -40.38278024  17.83672664  62.08811487  37.18525872 -99.25458777
 -62.05485682  17.16897673  11.85997781  38.84914438  -6.05372503]",536.1973439078922,115234
25,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-99.38328708   2.92652792 -91.17719351 -44.54450846  23.45649677
 -32.70420866  37.18839105  63.87121416  24.88902191 -12.65120969
 -25.48592509  19.64742897  99.85794274  29.85515195  52.31261361
  65.29760884 -34.57782222  93.1885819  -90.43234652 -51.84741094
 -39.93265337  22.44536378  38.25772743  32.49259219 -90.31758204
 -53.20851063  13.50478773  39.44514885  41.19387912   3.16503986]",566.9494907696624,119886
26,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-95.51165104   4.22976753 -71.43265772 -36.72718191  21.65230787
 -17.85256139  25.85646079  60.6808464   27.87150005 -13.14787802
 -32.82493482  19.11129349  99.99325703  13.90496091  25.3329659
  47.44572544 -48.4047359   79.05714982 -81.57478623 -46.42601709
 -41.41338284  18.60991423  44.45758454  24.29344984 -89.10041861
 -91.21389753  21.00922844  28.49838834  44.17700112 -15.05051964]",571.2988573851447,126309
27,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-95.45506654  11.92638107 -63.86490281 -55.3674024   13.72543866
 -28.21664511  33.17367972  84.21368701  15.30612015 -62.22800871
 -16.16258894  -8.0293587   77.55689843 -15.64549015  15.45253759
  12.5191304   -2.4997033   89.19638199 -46.88651135 -78.32502898
 -27.84984586  -0.16949556  71.90348366  21.2965224  -78.22415201
 -62.4971709    9.62479769  -8.81174022  41.46188805 -15.45783205]",540.7654728397465,139447
28,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-99.94530847  -8.19711625 -95.38541984 -32.54654727  25.49449849
 -22.71503999  28.74199244  68.04475426  27.20508963 -31.20207459
 -20.92576178  10.9745485   89.59476812  33.99793668  43.24461088
  30.37209615 -28.69560826  83.51376531 -77.01551484 -73.68014507
 -35.11076874  22.09892039  44.43480196  33.8454036  -90.
 -73.57916846  15.2068304   29.42524656  36.05009869   2.98769155]",534.6386483349632,103646
29,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-99.17552294   5.38314218 -88.25792975 -39.52772854  20.33915638
 -27.1179223   30.86993992  72.25902993  11.98002434 -15.65390983
 -42.20885097  19.78552195  99.90476288  23.27721784  55.61748669
  21.59721797 -57.04981123  75.48677815 -73.62827594 -12.5659785
 -32.64412241  11.30591479  27.14517855  24.96186117 -87.45857977
 -73.86674654   8.63063035  38.04622354  33.42298595   3.54583001]",536.5683618002222,114244
