execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
13,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -41.59558707   45.35075381 -104.7851338   -47.89110987   11.51929805
 -121.46120563   11.72392938   51.63850025   61.97465928  -23.90022956]",403.696909216386,27793
14,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.0894165    45.38128743  -97.58064108  -51.8395521     7.72839438
 -120.65882514   16.41876789   52.73832608   57.85580201  -21.5292528 ]",403.0199081689147,20992
15,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -39.38620975   45.13966557 -111.51214144  -42.98374754   16.79541128
 -121.54403903    9.62638514   50.84204163   65.89730706  -25.79965078]",404.3508709820173,25091
16,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.47887721   45.32982397 -101.19206179  -50.22279532    9.12946138
 -121.324266     13.52612193   52.31191316   60.18431474  -22.24201432]",403.351102409454,23225
17,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.66239746   45.35897898  -96.05836257  -52.96432535    6.7336273
 -121.10822204   17.49429081   53.13171471   57.1689453   -21.75948638]",402.9423362938048,24136
18,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.50549166   45.39104022 -101.05749866  -50.34729555    9.06030033
 -121.27925835   13.74557189   52.13486992   59.95165112  -22.47170496]",403.3319071650395,24993
19,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -40.76709278   45.40807802 -107.68740845  -46.07968026   13.37197193
 -121.51143939   10.43817548   51.41205557   63.65997156  -24.29771633]",403.9410451731429,21724
20,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.47298439   45.19057498 -101.73646125  -50.03472811    9.29398167
 -121.19882033   13.21410729   52.17213163   60.29849692  -22.49117455]",403.39386443705104,22532
21,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -40.00086643   45.15535496 -108.6181949   -44.7592664    15.00244074
 -121.52571058   10.46363235   51.13757123   64.17642831  -24.75459756]",404.08181866348207,27190
22,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.30771852   45.49093942  -97.46866104  -52.15309666    7.39371173
 -121.09172646   16.12906566   53.05092908   57.96765487  -21.81700466]",403.0294487653566,24096
23,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.6907197    45.46778164 -100.50064542  -50.61790788    8.71610781
 -121.14286274   14.21466678   52.25571689   59.43239668  -22.2214717 ]",403.2711501360075,32383
24,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -38.92057166   44.91790556 -113.20222873  -41.37254771   18.56257399
 -121.41814643    9.46946205   51.06513139   66.19461386  -26.63705597]",404.48117224408776,29875
25,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -40.58418653   45.30148893 -107.10435808  -45.91634536   13.41235716
 -121.52846414   10.67906203   51.39514777   63.30536639  -24.17409519]",403.9204391017131,24309
26,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.73578957   45.37823863  -95.00740155  -53.21269609    6.52841069
 -120.16884917   18.93081241   53.83997066   56.53006181  -20.91393058]",402.7508454113207,22068
27,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.95282979   45.34231401  -99.10572399  -51.23028667    8.31763991
 -121.65605188   15.21507451   52.88026546   59.09194897  -22.10324934]",403.193589251828,25434
28,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -40.59788629   45.3000539  -108.04439021  -45.69387722   13.91141676
 -121.58825691   10.41178369   51.41529837   64.09488333  -24.68691683]",404.0020837257856,27172
29,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.95188612   45.50861258  -98.43595042  -51.49473401    7.91582602
 -120.82023076   15.67977859   52.69632674   58.43277259  -21.48992862]",403.0892860498609,18048
