execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
15,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  50.97553321  -14.58266301  -56.75985368   84.31479254   48.11472355
   38.47500412   18.46882451   36.04201697   96.60221794   34.61973813
  -55.35488258   74.79942371   67.95588366   22.8044819    79.96749141
 -124.52272804 -110.91875282   60.75257214   50.72575007   74.83379483
  -35.89936993 -102.6036234    63.72275177  113.51008358    9.79814973
   31.07210676   26.49557601   63.35352929   83.83202778  -57.53199783]",1920531.435843356,170791
16,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 58.09368411 104.60430459 -55.17361839  86.63115988 -30.86894324
  24.93961384  -4.42934148 -10.84119479  87.51006821 105.69764396
 -54.99553971  75.12358907  73.89609419 -38.64105577  92.03451125
 -64.23125839 -90.14304709  67.38482225  66.41204681  73.84919009
 -36.95887013 -17.62568898  27.6698704  100.83472062  31.45220677
  42.75676928  31.6445553    7.98688611  -8.74880775 -64.30071271]",732429.3542658343,158619
17,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  49.86289419   63.36938941  -60.95998376  100.76877302   76.0147002
   53.39629926   16.68892247  -35.70975014   71.29976937  157.61610317
  -54.99582169   75.08659726   69.59187624   -4.41011799  107.32840742
  -11.7770059   -24.64502997   60.30255529    7.77969808   74.3997503
  -29.27564248 -105.13397938   71.35375934   94.6899346    11.74424755
   34.85855011   47.59609204  -51.53179887  -16.76449933  -21.62596478]",1643593.0860402049,165746
18,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 51.92752794 114.23646151 -45.19350021  23.72960095  13.57325606
 -39.63964683  46.0585469   59.28073855  65.27709197  68.25425251
 -54.19292402  75.61638397  70.89920322  -6.15425636 -46.90901256
 -97.22226157  49.66318334  63.26129216  34.44710103  72.23451745
  -3.41976895 -64.11141225  61.40294949 161.0472031   19.13832128
  37.03790123 -30.73860198  -1.24513428  -5.40450296 -51.00484491]",883818.1671636141,150410
19,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 5.32022571e+01  1.31287562e+02 -6.38459117e+01  4.98527588e+01
  3.35870681e+01 -1.98753166e+01  2.59908134e+01 -7.00700625e+01
  5.13118618e+01  1.79343612e+01 -5.52875642e+01  7.44792247e+01
  6.91995832e+01  9.42513677e+00  6.58656339e+00  5.13204830e+01
  4.28102369e+01  6.00860336e+01 -7.08846359e-02  7.63352342e+01
 -6.42254008e+00 -6.43685210e+01  8.37457680e+01  1.30608532e+02
  1.02054800e+01  3.38960607e+01 -6.23962274e-01 -1.18597747e+02
 -1.83613451e+01 -5.16862799e+01]",2612002.592907689,165717
20,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 53.27486419 104.09466528 -64.82216488 129.84172171  54.49879706
  34.00091292  47.38915162 -34.7102046   51.30486627  72.89952508
 -54.99091506  75.2370455   72.21036888   6.15748547 109.92981535
  18.47615352  67.55819739  65.23300458   0.65933476  73.68944649
  89.32528054 -84.37286404  81.37533946  20.99690913  24.75250536
  39.38385509 123.93829898 -99.73882796 -17.39898679 -38.31843303]",2374580.118994768,157977
21,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  50.39758709   34.5522523   -72.77888374   81.49752452   48.92957138
    1.51819517   42.72046803  120.30986977   44.04988125  138.50828014
  -54.31925673   75.52610537   74.5058849   -17.31698877   39.50662472
 -115.94053674  183.44882996   68.39326078   21.92769588   72.50668438
   37.22920827  -64.42661018   53.63030098   89.26066772   34.50308217
   44.3158191    48.57363434  -18.17153721   -2.11157681  -40.79755233]",3984787.3679681686,154126
22,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 51.48429561 -15.63572956 -53.90872618  71.95211487  53.31195474
  29.81502089 127.15416517  -4.06074244  83.47036643 147.1314382
 -53.2972366   76.22667476  65.94094852  -8.25412335 -13.65379695
 -66.3028453  -70.15259718  55.04343093  48.80209997  70.60921623
  75.86450441 -91.92908452  46.60231741 115.97004992  -4.54346763
  27.67772364  44.60394871   4.38714215  43.42511421 -40.58203878]",1769543.5206098785,176511
23,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  34.57460291  228.64394499  -68.84038809   -3.73664122   26.6674507
 -135.98704474 -113.80856785   45.52399356   55.01086957   32.72924638
  -54.69876558   75.05549704   77.24490603   -4.99781656  -10.30997476
  -62.19467833   92.26962632   72.46871322  -34.58297354   74.54893814
  -84.79770013  -40.30945599   94.82268743  149.60025567   45.91650667
   48.98631194  -71.53102671  -38.83667573  -93.92112325  -43.69559218]",5155961.613197471,160267
24,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 50.98745259 -20.63401821 -58.06627457  79.85652847  -3.97836636
 -38.01884594  49.18166368  71.17701088  57.91877498  33.34730474
 -54.28750915  75.67037414  69.47387604   2.91461371  14.25862923
 -94.84885383  89.98357766  61.23573608  94.78430079  72.28486106
 100.75269592 -67.96563139  33.9923612   59.11423833  12.64647351
  34.09140364  72.08424294 -12.37983145 103.41618904 -76.88983604]",3153821.4059347697,178253
25,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  47.13907549   76.05674521  -55.77673776   19.44579601  -42.4931128
  -13.39107433  165.60677641    9.31090882   84.80926637   86.49152514
  -55.01574991   74.99897665   71.40381957  -32.20524713 -127.17658105
  -78.94765556  -66.67434734   64.28570132   92.24919502   74.41772349
   75.43058917  -25.47959507   20.09677113  181.98485896   21.49171824
   37.74250058  -21.41450068   14.04287094   29.21655224  -72.3720098 ]",2198163.2148462925,157644
26,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 49.85718579 133.72811009 -60.97923083  62.00203628 -28.16673448
 -82.79731652 -33.26164183 -65.75395918  67.16255037   2.70602343
 -54.79934489  75.3376152   72.29580429  -9.80148871  32.85976308
  26.4900121  -17.24030582  65.53288024  47.79416062  73.49437447
  47.02485604 -24.49896127  52.79101099  62.04093302  25.35268744
  39.49020853  43.10218756 -84.76400226   3.74132718 -75.32709781]",715991.4577010864,143666
27,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 45.417015    67.59817561 -56.25153243  71.83156767  55.54616846
  12.99602787 -15.51487696 -34.05992798  61.26561421 133.41561702
 -53.23066108  76.3195486   77.78099508  -8.00102298  76.97849954
  -3.37409531  15.1266279   73.38162368  17.12910259  69.89188867
 -59.65529209 -86.23953871  64.62642358 120.24444197  48.85776053
  50.16442623   7.52754447 -68.78478235 -10.89744232 -32.66625011]",1471755.937310369,150043
28,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  53.69461286  -10.8761703   -59.45369124   56.13794743   83.34242001
   31.76684211   85.62968042   40.29141376   82.66462065  144.16618072
  -54.95740274   75.2963253    73.76224363   10.55956167   -4.42186108
 -104.99684567  -40.85403492   67.44657868   37.06889326   73.36465194
   -7.2433382  -132.49622186   65.20625878  155.41811989   31.32629926
   42.41719284   -2.68568659   29.05436747   46.95832804  -26.76437443]",783098.9158061797,158327
29,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  53.25342066  104.81117215  -57.80288975   80.84987819 -117.33448008
   -2.31638823  -10.08871675   32.85576601   79.64588468   17.11790465
  -55.15908963   75.07793319   72.43789169  -47.38406966   76.60669387
  -94.52330355  -31.39225522   65.70115613  129.78815614   74.29081038
  -12.86438031   35.4541867    -4.93831706   89.8436769    25.86244315
   39.71055612   35.98537042   17.54585465   43.79363768 -107.00809362]",3863137.1225288087,159439
