execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
16,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.36925608   45.49303186  -98.24986214  -51.98700027    7.51337958
 -121.24208247   16.0644989    52.88043614   58.25507841  -21.66160566]",403.0704162251504,22798
17,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -91.68469371   -4.75214599  -88.76703484   -1.02115672    5.02798516
 -116.20045279   26.08774604   56.71690653   53.29216502   18.60727828]",406.0260328424285,21496
18,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -90.42400263   -4.31314035  -93.24821039    0.75150845    6.38528275
 -119.76157533   20.7667728    54.71027352   55.71728888   17.90852647]",406.5669613579549,19529
19,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -42.97694026   45.47966514  -98.43156401  -51.73320972    7.68894724
 -121.35410163   15.80568859   52.8643312    58.43769644  -21.46129879]",403.0938181230435,23964
20,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -44.14352486   45.18503405  -91.59433976  -54.03186443    5.75448823
 -117.9976521    22.77886921   55.10943457   54.59909988  -20.25238795]",402.4319895735976,21793
21,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-121.8243147   -23.97880611  -72.81606133  -14.52155144    3.55674601
  -61.54033826   51.59542758   49.68623095   34.6060777   -22.23373434]",403.9933893480171,18741
22,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -44.38922273   45.29731168  -91.03864569  -54.81454271    5.38048195
 -117.87208485   23.43441305   55.86277131   54.60152993  -20.1623425 ]",402.3338730190195,22953
23,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -42.24746226   45.28961275 -101.4493103   -49.77449784    9.81947519
 -121.38647593   13.70238934   51.7856723    59.99400072  -22.47988462]",403.4012215153352,25025
24,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.87531623   45.36980116  -94.07556021  -53.61261233    6.20385341
 -119.62509891   19.99386501   54.11279506   55.94690698  -20.85797865]",402.6540060136284,18983
25,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -44.08872092   45.51546169  -92.72368589  -54.12825203    5.91718044
 -118.93716538   21.10716347   54.49855565   55.23520641  -20.61353477]",402.5361343606188,21224
26,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -87.92663585   -3.58678513 -103.21723108    4.40185635   10.63809951
 -121.56047175   12.11782854   51.75179132   61.14781462   14.39671707]",407.3967349889488,21028
27,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.49793878   45.43876698  -96.39126536  -52.61289939    6.87594479
 -120.24562571   17.53742268   52.78838001   57.08705723  -21.10905529]",402.90154156119326,18040
28,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -44.78585254   45.12327748  -88.93678696  -55.60525866    4.80791347
 -115.98669254   25.8610362    56.46886727   53.2379015   -19.7985038 ]",402.08781601522463,24440
29,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.72715794   45.37803225  -95.01412335  -53.20839881    6.39701317
 -119.88472565   18.4509206    53.19194081   56.32172091  -20.82728394]",402.78212281760096,18389
