execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 31.31279749 -47.67173068   8.72934471 -58.0282111  -41.84688204
   6.20988554 -31.35541468  29.76380895  27.65576788  22.54108657]",904.9747952854664,47759
11,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.93697408 -64.339512    21.68047637 -48.80198488 -43.13724182
  29.86581823 -20.25978167  17.94099601  28.98437439  30.01666455]",903.9798362283732,42071
12,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.64163613 -45.66468184  -1.00206534 -50.36533923 -56.28766567
  22.50520665 -28.06813131  24.60079949  18.52929485  13.30968355]",906.977519777606,41185
13,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.39449152 -58.8667272   45.38684696 -70.01187849 -46.61345137
  14.91590449 -30.69835722   7.10003943  39.8610343    9.66377598]",901.9899181141866,52567
14,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 48.54099461 -55.16868855  41.36239208 -54.81442208 -37.49462548
  22.51486766 -37.57740269  24.60992359  25.9373749   13.30971676]",903.9798362283732,43693
15,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 46.0614505  -60.89555681  21.77062994 -39.50237611 -66.66992089
  15.46448746 -30.96012941  31.37577673  49.05888437  -3.41523325]",905.0325456910788,49801
16,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.54372107 -34.67947019  38.51123166 -64.12776605 -30.15726882
  14.67433569   8.50960615   7.05582722  40.14232074   9.78799765]",910.014531555244,48567
17,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 46.62268866 -66.36368501  15.95401023 -56.33100581 -66.84376007
  -1.14106521 -10.07210654  36.43273649  38.14264127   5.83413905]",904.9747952854684,49291
18,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.93779951 -64.33965199  34.63215294 -39.57586135 -44.42191069
  22.266755    -9.16395729   0.43040576  28.98427614  26.37069168]",905.9697721217484,49044
19,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 44.16189991 -72.08589646  45.38684688 -70.01187864 -46.61345124
  46.17080085 -30.69835746  12.78711089  61.22456742  20.78529506]",905.9697543425598,50764
20,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.08460519 -40.17477636  62.54250842 -66.65868496 -80.55525415
  31.22088532 -23.42403768   1.94615267  29.37416154   0.43238492]",906.9647134118496,48318
21,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  9.16302625 -51.61922367  54.49359838 -36.26376207 -62.3177538
  13.56083588 -37.18212714  23.09488132  75.53795772  39.24803409]",910.9445445902072,47671
22,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.70877698 -56.84255401  54.4935984  -36.26376217 -62.31775381
  22.26685509 -37.18212736   0.43111209  30.70276727  26.37072344]",906.9647133996532,42930
23,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 44.70438267 -77.5586814   12.75379948 -73.22566756 -50.96570773
  14.91590464 -24.47636942   7.10003974  50.34790744   9.6637761 ]",904.9747952854664,41767
24,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.39449157 -58.86672724  15.95401027 -56.33100582 -66.84375988
  14.9159045  -10.07210504   7.10003963  39.86103434   9.66377595]",902.98487717128,37059
25,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 30.18708092 -53.64958023  49.96066015 -75.93009978 -79.09333152
   7.34088584 -34.70875995 -10.37439335  49.44464971   6.01775965]",909.032935337402,46837
26,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.39449166 -58.86672703  36.46017025 -94.43556108 -54.44191747
  62.7237132  -34.91494546  31.81206317  39.86103398  -1.50703433]",907.9596674189272,49941
27,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.08461434 -40.17477339  33.93389988 -85.06989205 -94.02644557
  46.41870964 -10.32304053  36.96592259  29.37413144   7.72433272]",908.9546264845555,51842
28,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 11.08133203 -40.4242272   38.83613708 -45.44878138 -77.07919574
  38.57183748 -12.98546083  -4.72277336  63.33269171  17.13935414]",909.949585533114,47966
29,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.47618549 -70.06172326  45.38684694 -70.01187836 -46.61345136
  15.16391698 -30.69835729  31.27885104  52.06630024  -3.39723045]",902.9848771712799,42329
